#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
MGYG000297002_01431	1123059.KB823011_gene2001	2.98e-74	237.0	COG3622@1|root,COG3622@2|Bacteria,1MV53@1224|Proteobacteria,2TSVI@28211|Alphaproteobacteria,43ZCN@69657|Hyphomonadaceae	28211|Alphaproteobacteria	G	Xylose isomerase-like TIM barrel	hyi	-	5.3.1.22,5.3.1.35	ko:K01816,ko:K22131	ko00630,ko01100,map00630,map01100	-	R01394	RC00511	ko00000,ko00001,ko01000	-	-	-	AP_endonuc_2
MGYG000297002_01463	412965.COSY_0694	3.5e-64	201.0	COG2840@1|root,COG2840@2|Bacteria	2|Bacteria	U	Smr protein MutS2	yfcN	-	-	-	-	-	-	-	-	-	-	-	Cu-oxidase_4,Sel1,Smr
MGYG000297002_00694	413404.Rmag_0005	0.0	1208.0	COG0495@1|root,COG0495@2|Bacteria,1MV47@1224|Proteobacteria,1RP14@1236|Gammaproteobacteria,1J4T4@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	J	Belongs to the class-I aminoacyl-tRNA synthetase family	leuS	GO:0003674,GO:0003824,GO:0004812,GO:0004823,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006139,GO:0006399,GO:0006412,GO:0006418,GO:0006429,GO:0006518,GO:0006520,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0016070,GO:0016874,GO:0016875,GO:0019538,GO:0019752,GO:0034641,GO:0034645,GO:0034660,GO:0043038,GO:0043039,GO:0043043,GO:0043170,GO:0043436,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0071704,GO:0090304,GO:0140098,GO:0140101,GO:1901360,GO:1901564,GO:1901566,GO:1901576	6.1.1.4	ko:K01869	ko00970,map00970	M00359,M00360	R03657	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016,ko03029	-	-	iECOK1_1307.ECOK1_0652,iECS88_1305.ECS88_0684,iNRG857_1313.NRG857_02925,iPC815.YPO2610	Anticodon_1,tRNA-synt_1,tRNA-synt_1_2,tRNA-synt_1g
MGYG000297002_01642	413404.Rmag_0161	2.55e-93	274.0	COG0049@1|root,COG0049@2|Bacteria,1MXC8@1224|Proteobacteria,1RN77@1236|Gammaproteobacteria,1J5QN@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	J	One of the primary rRNA binding proteins, it binds directly to 16S rRNA where it nucleates assembly of the head domain of the 30S subunit. Is located at the subunit interface close to the decoding center, probably blocks exit of the E-site tRNA	rpsG	GO:0000028,GO:0003674,GO:0003676,GO:0003723,GO:0003729,GO:0003735,GO:0005198,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0006417,GO:0006518,GO:0006807,GO:0006996,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009889,GO:0009890,GO:0009892,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0010558,GO:0010605,GO:0010608,GO:0010629,GO:0015935,GO:0016043,GO:0017148,GO:0019222,GO:0019538,GO:0019843,GO:0022607,GO:0022613,GO:0022618,GO:0022626,GO:0022627,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0032268,GO:0032269,GO:0032991,GO:0034248,GO:0034249,GO:0034622,GO:0034641,GO:0034645,GO:0042254,GO:0042255,GO:0042274,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0051171,GO:0051172,GO:0051246,GO:0051248,GO:0060255,GO:0065003,GO:0065007,GO:0070925,GO:0071704,GO:0071826,GO:0071840,GO:0080090,GO:0097159,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1990904,GO:2000112,GO:2000113	-	ko:K02992	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_S7
MGYG000297002_01393	413404.Rmag_0927	7.84e-62	192.0	COG0251@1|root,COG0251@2|Bacteria,1MZ3J@1224|Proteobacteria,1S5XS@1236|Gammaproteobacteria,1J6BH@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	J	Endoribonuclease L-PSP	tdcF	-	3.5.99.10	ko:K09022	-	-	R11098,R11099	RC03275,RC03354	ko00000,ko01000	-	-	-	Ribonuc_L-PSP
MGYG000297002_00019	413404.Rmag_0455	6.3e-210	593.0	COG2239@1|root,COG2239@2|Bacteria,1MW24@1224|Proteobacteria,1RNE4@1236|Gammaproteobacteria,1J4XQ@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	P	Acts as a magnesium transporter	mgtE	-	-	ko:K06213	-	-	-	-	ko00000,ko02000	1.A.26.1	-	-	CBS,MgtE,MgtE_N
MGYG000297002_01296	412965.COSY_0366	3.6e-160	456.0	COG0379@1|root,COG0379@2|Bacteria,1MWQU@1224|Proteobacteria,1RMFS@1236|Gammaproteobacteria,1J56G@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	H	Catalyzes the condensation of iminoaspartate with dihydroxyacetone phosphate to form quinolinate	nadA	GO:0003674,GO:0003824,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006139,GO:0006520,GO:0006531,GO:0006725,GO:0006732,GO:0006733,GO:0006734,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0008987,GO:0009058,GO:0009066,GO:0009108,GO:0009117,GO:0009165,GO:0009435,GO:0009987,GO:0016053,GO:0017144,GO:0018130,GO:0019355,GO:0019359,GO:0019362,GO:0019363,GO:0019438,GO:0019637,GO:0019674,GO:0019752,GO:0019805,GO:0034627,GO:0034628,GO:0034641,GO:0034654,GO:0043436,GO:0043648,GO:0043650,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046394,GO:0046483,GO:0046496,GO:0046874,GO:0048037,GO:0051186,GO:0051188,GO:0051536,GO:0051539,GO:0051540,GO:0055086,GO:0071704,GO:0072524,GO:0072525,GO:0090407,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1901605	2.5.1.72	ko:K03517	ko00760,ko01100,map00760,map01100	M00115	R04292	RC01119	ko00000,ko00001,ko00002,ko01000	-	-	iAF1260.b0750,iAPECO1_1312.APECO1_1338,iB21_1397.B21_00692,iBWG_1329.BWG_0602,iECBD_1354.ECBD_2917,iECB_1328.ECB_00703,iECDH10B_1368.ECDH10B_0817,iECDH1ME8569_1439.ECDH1ME8569_0703,iECD_1391.ECD_00703,iECED1_1282.ECED1_0711,iECOK1_1307.ECOK1_0750,iECP_1309.ECP_0761,iECS88_1305.ECS88_0766,iECSP_1301.ECSP_0802,iECs_1301.ECs0778,iETEC_1333.ETEC_0754,iEcDH1_1363.EcDH1_2892,iEcolC_1368.EcolC_2912,iJN746.PP_1231,iJO1366.b0750,iJR904.b0750,iUMN146_1321.UM146_13905,iUTI89_1310.UTI89_C0747,iY75_1357.Y75_RS03905,iZ_1308.Z0919	DHDPS,NadA
MGYG000297002_00834	1380391.JIAS01000017_gene710	6.34e-233	650.0	COG0174@1|root,COG0174@2|Bacteria,1MUGQ@1224|Proteobacteria,2TTWE@28211|Alphaproteobacteria,2JRBD@204441|Rhodospirillales	204441|Rhodospirillales	E	Glutamine synthetase, catalytic domain	-	-	6.3.4.12	ko:K01949	-	-	-	-	ko00000,ko01000	-	-	-	Gln-synt_C
MGYG000297002_01188	413404.Rmag_0208	0.0	1206.0	COG0466@1|root,COG0466@2|Bacteria,1MUV2@1224|Proteobacteria,1RPCB@1236|Gammaproteobacteria,1J4ZW@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	O	ATP-dependent serine protease that mediates the selective degradation of mutant and abnormal proteins as well as certain short-lived regulatory proteins. Required for cellular homeostasis and for survival from DNA damage and developmental changes induced by stress. Degrades polypeptides processively to yield small peptide fragments that are 5 to 10 amino acids long. Binds to DNA in a double-stranded, site-specific manner	lon	GO:0000166,GO:0003674,GO:0003676,GO:0003677,GO:0003824,GO:0004175,GO:0004176,GO:0004252,GO:0005488,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006508,GO:0006515,GO:0006807,GO:0006950,GO:0008144,GO:0008150,GO:0008152,GO:0008233,GO:0008236,GO:0009056,GO:0009057,GO:0009266,GO:0009314,GO:0009408,GO:0009628,GO:0009987,GO:0010165,GO:0010212,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017076,GO:0017111,GO:0017171,GO:0019538,GO:0030163,GO:0030554,GO:0032553,GO:0032555,GO:0032559,GO:0035639,GO:0036094,GO:0042623,GO:0043167,GO:0043168,GO:0043170,GO:0044237,GO:0044238,GO:0044248,GO:0044257,GO:0044260,GO:0044265,GO:0044267,GO:0044424,GO:0044444,GO:0044464,GO:0050896,GO:0051603,GO:0070011,GO:0071704,GO:0097159,GO:0097367,GO:0140096,GO:1901265,GO:1901363,GO:1901564,GO:1901565,GO:1901575	3.4.21.53	ko:K01338	ko04112,map04112	-	-	-	ko00000,ko00001,ko01000,ko01002	-	-	-	AAA,AAA_2,AAA_5,ClpB_D2-small,LON_substr_bdg,Lon_C,zf-C4_ClpX
MGYG000297002_00303	1122135.KB893134_gene3556	6.66e-156	444.0	COG0074@1|root,COG0074@2|Bacteria,1MUGA@1224|Proteobacteria,2TTC8@28211|Alphaproteobacteria	28211|Alphaproteobacteria	C	Succinyl-CoA synthetase functions in the citric acid cycle (TCA), coupling the hydrolysis of succinyl-CoA to the synthesis of either ATP or GTP and thus represents the only step of substrate-level phosphorylation in the TCA. The alpha subunit of the enzyme binds the substrates coenzyme A and phosphate, while succinate binding and nucleotide specificity is provided by the beta subunit	mtkB	-	6.2.1.5,6.2.1.9	ko:K01902,ko:K08692	ko00020,ko00630,ko00640,ko00660,ko00680,ko00720,ko01100,ko01110,ko01120,ko01130,ko01200,map00020,map00630,map00640,map00660,map00680,map00720,map01100,map01110,map01120,map01130,map01200	M00009,M00011,M00173,M00346,M00374,M00620	R00405,R01256,R02404	RC00004,RC00014	ko00000,ko00001,ko00002,ko01000	-	-	-	CoA_binding,Ligase_CoA,Succ_CoA_lig
MGYG000297002_00362	1042876.PPS_0327	2.9e-55	183.0	COG0745@1|root,COG0745@2|Bacteria,1MVCB@1224|Proteobacteria,1S179@1236|Gammaproteobacteria,1YV67@136845|Pseudomonas putida group	1236|Gammaproteobacteria	K	Two component transcriptional regulator, winged helix family	creB	-	-	ko:K07663	ko02020,map02020	M00449	-	-	ko00000,ko00001,ko00002,ko02022	-	-	-	Response_reg,Trans_reg_C
MGYG000297002_00117	412965.COSY_0463	1.48e-189	534.0	COG0108@1|root,COG0807@1|root,COG0108@2|Bacteria,COG0807@2|Bacteria,1MU8P@1224|Proteobacteria,1RQ49@1236|Gammaproteobacteria,1J4CF@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	H	Catalyzes the conversion of D-ribulose 5-phosphate to formate and 3,4-dihydroxy-2-butanone 4-phosphate	ribB	-	3.5.4.25,4.1.99.12	ko:K14652	ko00740,ko00790,ko01100,ko01110,map00740,map00790,map01100,map01110	M00125,M00840	R00425,R07281	RC00293,RC01792,RC01815,RC02504	ko00000,ko00001,ko00002,ko01000	-	-	iJN746.PP_0516,iJN746.PP_3813	DHBP_synthase,GTP_cyclohydro2
MGYG000297002_01649	413404.Rmag_0739	3.65e-285	785.0	COG0499@1|root,COG0499@2|Bacteria,1MUQ2@1224|Proteobacteria,1RMW8@1236|Gammaproteobacteria,1J4SA@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	H	May play a key role in the regulation of the intracellular concentration of adenosylhomocysteine	ahcY	GO:0000096,GO:0003674,GO:0003824,GO:0004013,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006139,GO:0006520,GO:0006534,GO:0006555,GO:0006575,GO:0006725,GO:0006732,GO:0006790,GO:0006807,GO:0008150,GO:0008152,GO:0009066,GO:0009069,GO:0009116,GO:0009119,GO:0009987,GO:0016787,GO:0016801,GO:0016802,GO:0017144,GO:0019752,GO:0033353,GO:0034641,GO:0042278,GO:0043436,GO:0044237,GO:0044238,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0046128,GO:0046439,GO:0046483,GO:0046498,GO:0046500,GO:0051186,GO:0055086,GO:0071704,GO:0072521,GO:1901135,GO:1901360,GO:1901564,GO:1901605,GO:1901657	3.3.1.1	ko:K01251	ko00270,ko01100,map00270,map01100	M00035	R00192,R04936	RC00056,RC00069,RC01161,RC01243	ko00000,ko00001,ko00002,ko01000,ko01009,ko04147	-	-	iYL1228.KPN_02462	AdoHcyase,AdoHcyase_NAD
MGYG000297002_00995	265072.Mfla_0592	5.24e-41	141.0	COG1576@1|root,COG1576@2|Bacteria,1R9Z2@1224|Proteobacteria,2VQ2M@28216|Betaproteobacteria,2KMNH@206350|Nitrosomonadales	206350|Nitrosomonadales	J	Specifically methylates the pseudouridine at position 1915 (m3Psi1915) in 23S rRNA	rlmH	-	2.1.1.177	ko:K00783	-	-	-	-	ko00000,ko01000,ko03009	-	-	-	SPOUT_MTase
MGYG000297002_01487	570967.JMLV01000011_gene3269	2.05e-125	372.0	COG0665@1|root,COG0665@2|Bacteria,1MVG3@1224|Proteobacteria,2TRYR@28211|Alphaproteobacteria,2JW1N@204441|Rhodospirillales	204441|Rhodospirillales	E	FAD dependent oxidoreductase	-	-	-	-	-	-	-	-	-	-	-	-	DAO
MGYG000297002_01555	412965.COSY_0376	1.46e-36	127.0	COG1758@1|root,COG1758@2|Bacteria,1N6TX@1224|Proteobacteria,1SCSR@1236|Gammaproteobacteria,1J6XN@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	K	Promotes RNA polymerase assembly. Latches the N- and C- terminal regions of the beta' subunit thereby facilitating its interaction with the beta and alpha subunits	rpoZ	GO:0003674,GO:0003824,GO:0003899,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006351,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0016070,GO:0016740,GO:0016772,GO:0016779,GO:0018130,GO:0019438,GO:0030880,GO:0032774,GO:0032991,GO:0034062,GO:0034641,GO:0034645,GO:0034654,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0061695,GO:0071704,GO:0090304,GO:0097659,GO:0097747,GO:0140098,GO:1901360,GO:1901362,GO:1901576,GO:1902494,GO:1990234	2.7.7.6	ko:K03060	ko00230,ko00240,ko01100,ko03020,map00230,map00240,map01100,map03020	M00183	R00435,R00441,R00442,R00443	RC02795	br01611,ko00000,ko00001,ko00002,ko01000,ko03021,ko03400	-	-	-	RNA_pol_Rpb6
MGYG000297002_01623	529507.PMI3400	1.42e-152	436.0	COG0039@1|root,COG0039@2|Bacteria,1MV57@1224|Proteobacteria,1RMAX@1236|Gammaproteobacteria,3Z0XY@583|Proteus	1236|Gammaproteobacteria	C	Catalyzes the reversible oxidation of malate to oxaloacetate	mdh	GO:0003674,GO:0003824,GO:0004470,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005975,GO:0006082,GO:0006090,GO:0006091,GO:0006096,GO:0006099,GO:0006101,GO:0006108,GO:0006113,GO:0006139,GO:0006163,GO:0006164,GO:0006165,GO:0006725,GO:0006732,GO:0006733,GO:0006753,GO:0006754,GO:0006757,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009058,GO:0009060,GO:0009061,GO:0009108,GO:0009117,GO:0009123,GO:0009124,GO:0009126,GO:0009127,GO:0009132,GO:0009135,GO:0009141,GO:0009142,GO:0009144,GO:0009145,GO:0009150,GO:0009152,GO:0009156,GO:0009161,GO:0009165,GO:0009166,GO:0009167,GO:0009168,GO:0009179,GO:0009185,GO:0009199,GO:0009201,GO:0009205,GO:0009206,GO:0009259,GO:0009260,GO:0009987,GO:0015980,GO:0016020,GO:0016052,GO:0016053,GO:0016310,GO:0016491,GO:0016614,GO:0016615,GO:0016999,GO:0017144,GO:0018130,GO:0019359,GO:0019362,GO:0019363,GO:0019438,GO:0019439,GO:0019637,GO:0019693,GO:0019752,GO:0019898,GO:0032787,GO:0034404,GO:0034641,GO:0034654,GO:0034655,GO:0042866,GO:0043436,GO:0043648,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044270,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044425,GO:0044444,GO:0044464,GO:0045333,GO:0046031,GO:0046034,GO:0046390,GO:0046394,GO:0046434,GO:0046483,GO:0046496,GO:0046700,GO:0046939,GO:0051186,GO:0051188,GO:0055086,GO:0055114,GO:0071704,GO:0072330,GO:0072350,GO:0072521,GO:0072522,GO:0072524,GO:0072525,GO:0090407,GO:1901135,GO:1901137,GO:1901292,GO:1901293,GO:1901360,GO:1901361,GO:1901362,GO:1901564,GO:1901566,GO:1901575,GO:1901576	1.1.1.37	ko:K00024	ko00020,ko00270,ko00620,ko00630,ko00680,ko00710,ko00720,ko01100,ko01110,ko01120,ko01130,ko01200,map00020,map00270,map00620,map00630,map00680,map00710,map00720,map01100,map01110,map01120,map01130,map01200	M00009,M00011,M00012,M00168,M00173,M00346,M00374,M00620,M00740	R00342,R07136	RC00031	ko00000,ko00001,ko00002,ko01000	-	-	iEcolC_1368.EcolC_0470,iJN746.PP_0654	Ldh_1_C,Ldh_1_N
MGYG000297002_00504	1120963.KB894491_gene648	0.0	1028.0	COG2902@1|root,COG2902@2|Bacteria,1MXNV@1224|Proteobacteria,1RQVZ@1236|Gammaproteobacteria,2Q0RH@267888|Pseudoalteromonadaceae	1236|Gammaproteobacteria	E	COG2902 NAD-specific glutamate dehydrogenase	gdhB	-	1.4.1.2	ko:K15371	ko00220,ko00250,ko00430,ko00910,ko01100,map00220,map00250,map00430,map00910,map01100	-	R00243	RC00006,RC02799	ko00000,ko00001,ko01000	-	-	-	Bac_GDH,DHO_dh,ELFV_dehydrog,GDH_N
MGYG000297002_00536	488538.SAR116_0311	6.93e-96	292.0	COG0329@1|root,COG0329@2|Bacteria,1MXI1@1224|Proteobacteria,2TTWT@28211|Alphaproteobacteria,4BQPW@82117|unclassified Alphaproteobacteria	28211|Alphaproteobacteria	EM	Dihydrodipicolinate synthetase family	-	-	4.3.3.7	ko:K01714	ko00261,ko00300,ko01100,ko01110,ko01120,ko01130,ko01230,map00261,map00300,map01100,map01110,map01120,map01130,map01230	M00016,M00525,M00526,M00527	R10147	RC03062,RC03063	ko00000,ko00001,ko00002,ko01000	-	-	-	DHDPS
MGYG000297002_00570	1168067.JAGP01000001_gene875	9.03e-42	142.0	2AFCJ@1|root,315C6@2|Bacteria,1RH66@1224|Proteobacteria,1S9MI@1236|Gammaproteobacteria,460X6@72273|Thiotrichales	72273|Thiotrichales	S	Domain of unknown function (DUF1841)	-	-	-	-	-	-	-	-	-	-	-	-	DUF1841
MGYG000297002_00634	1265505.ATUG01000001_gene4782	1.37e-157	457.0	COG0112@1|root,COG0112@2|Bacteria,1MUIS@1224|Proteobacteria,42M0T@68525|delta/epsilon subdivisions,2WJ3C@28221|Deltaproteobacteria,2MHY8@213118|Desulfobacterales	28221|Deltaproteobacteria	E	Catalyzes the reversible interconversion of serine and glycine with tetrahydrofolate (THF) serving as the one-carbon carrier. This reaction serves as the major source of one-carbon groups required for the biosynthesis of purines, thymidylate, methionine, and other important biomolecules. Also exhibits THF- independent aldolase activity toward beta-hydroxyamino acids, producing glycine and aldehydes, via a retro-aldol mechanism	-	-	2.1.2.1	ko:K00600	ko00260,ko00460,ko00630,ko00670,ko00680,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,ko01523,map00260,map00460,map00630,map00670,map00680,map01100,map01110,map01120,map01130,map01200,map01230,map01523	M00140,M00141,M00346,M00532	R00945,R09099	RC00022,RC00112,RC01583,RC02958	ko00000,ko00001,ko00002,ko01000	-	-	-	SHMT
MGYG000297002_00732	412965.COSY_0388	1.86e-115	342.0	COG0611@1|root,COG0611@2|Bacteria,1MU9X@1224|Proteobacteria,1RNHU@1236|Gammaproteobacteria,1J5B5@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	F	Catalyzes the ATP-dependent phosphorylation of thiamine- monophosphate (TMP) to form thiamine-pyrophosphate (TPP), the active form of vitamin B1	thiL	GO:0000166,GO:0000287,GO:0003674,GO:0003824,GO:0005488,GO:0005524,GO:0006725,GO:0006732,GO:0006766,GO:0006767,GO:0006772,GO:0006790,GO:0006793,GO:0006796,GO:0006807,GO:0008144,GO:0008150,GO:0008152,GO:0009030,GO:0009058,GO:0009108,GO:0009110,GO:0009228,GO:0009229,GO:0009987,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016776,GO:0017076,GO:0017144,GO:0018130,GO:0019438,GO:0019637,GO:0030554,GO:0032553,GO:0032555,GO:0032559,GO:0034641,GO:0035639,GO:0036094,GO:0042357,GO:0042364,GO:0042723,GO:0042724,GO:0043167,GO:0043168,GO:0043169,GO:0044237,GO:0044249,GO:0044271,GO:0044272,GO:0044281,GO:0044283,GO:0046483,GO:0046872,GO:0051186,GO:0051188,GO:0071704,GO:0072527,GO:0072528,GO:0090407,GO:0097159,GO:0097367,GO:1901265,GO:1901360,GO:1901362,GO:1901363,GO:1901564,GO:1901566,GO:1901576	2.7.4.16	ko:K00946	ko00730,ko01100,map00730,map01100	M00127	R00617	RC00002	ko00000,ko00001,ko00002,ko01000	-	-	iSFV_1184.SFV_0382	AIRS,AIRS_C
MGYG000297002_00796	196367.JNFG01000039_gene7933	5.93e-67	216.0	COG2267@1|root,COG2267@2|Bacteria,1RC5S@1224|Proteobacteria,2VUVP@28216|Betaproteobacteria,1K4FC@119060|Burkholderiaceae	28216|Betaproteobacteria	I	Serine aminopeptidase, S33	-	-	-	-	-	-	-	-	-	-	-	-	Abhydrolase_1,Abhydrolase_6
MGYG000297002_00828	991.IW20_22105	3.08e-72	220.0	COG5646@1|root,COG5646@2|Bacteria,4NNPA@976|Bacteroidetes,1I1Y8@117743|Flavobacteriia,2NWCA@237|Flavobacterium	976|Bacteroidetes	S	Domain of unknown function (DU1801)	-	-	-	-	-	-	-	-	-	-	-	-	DUF1801
MGYG000297002_00860	413404.Rmag_0553	2.27e-259	743.0	COG4775@1|root,COG4775@2|Bacteria,1MU0D@1224|Proteobacteria,1RMAP@1236|Gammaproteobacteria,1J4CD@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	M	Part of the outer membrane protein assembly complex, which is involved in assembly and insertion of beta-barrel proteins into the outer membrane	bamA	GO:0005575,GO:0005623,GO:0008104,GO:0008150,GO:0009279,GO:0009987,GO:0016020,GO:0016043,GO:0019867,GO:0022607,GO:0030312,GO:0030313,GO:0031224,GO:0031230,GO:0031241,GO:0031246,GO:0031975,GO:0032991,GO:0033036,GO:0034613,GO:0043163,GO:0043165,GO:0044085,GO:0044091,GO:0044425,GO:0044462,GO:0044464,GO:0045184,GO:0045229,GO:0051179,GO:0051205,GO:0051234,GO:0051641,GO:0061024,GO:0070727,GO:0071709,GO:0071840,GO:0071944,GO:0072657,GO:0090150,GO:0098552,GO:0098796,GO:1990063	-	ko:K07277	-	-	-	-	ko00000,ko02000,ko03029	1.B.33	-	-	Bac_surface_Ag,POTRA
MGYG000297002_00892	1280001.BAOA01000081_gene3009	2.2e-214	633.0	COG1960@1|root,COG1960@2|Bacteria,1MUDR@1224|Proteobacteria,1RPM5@1236|Gammaproteobacteria,1XTG6@135623|Vibrionales	135623|Vibrionales	I	COG1960 Acyl-CoA dehydrogenases	fadE	-	-	ko:K06445	ko00071,ko01100,ko01212,map00071,map01100,map01212	M00087	R01175,R01279,R03777,R03857,R03990,R04751,R04754	RC00052,RC00076	ko00000,ko00001,ko00002,ko01000	-	-	-	Acyl-CoA_dh_1,Acyl-CoA_dh_M,Acyl-CoA_dh_N,DUF1974
MGYG000297002_01029	207954.MED92_04077	5.12e-149	429.0	COG0834@1|root,COG0834@2|Bacteria,1MV5D@1224|Proteobacteria,1RNJJ@1236|Gammaproteobacteria,1XI5T@135619|Oceanospirillales	135619|Oceanospirillales	ET	Amino acid ABC transporter substrate-binding protein	aapJ	-	-	ko:K09969	ko02010,map02010	M00232	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.3.18,3.A.1.3.7,3.A.1.3.8	-	-	SBP_bac_3
MGYG000297002_01061	857087.Metme_0472	1.62e-35	124.0	COG3323@1|root,COG3323@2|Bacteria,1MZF5@1224|Proteobacteria,1S8WV@1236|Gammaproteobacteria,1XGI7@135618|Methylococcales	135618|Methylococcales	S	protein conserved in bacteria	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000297002_01093	911045.PSE_4174	1.01e-189	537.0	COG4638@1|root,COG4638@2|Bacteria,1MWXW@1224|Proteobacteria,2TSJ5@28211|Alphaproteobacteria	28211|Alphaproteobacteria	P	COG4638 Phenylpropionate dioxygenase and related ring-hydroxylating dioxygenases, large terminal subunit	-	-	1.14.15.7	ko:K00499	ko00260,map00260	-	R07409	RC00087	ko00000,ko00001,ko01000	-	-	-	Rieske,Ring_hydroxyl_A
MGYG000297002_01125	998674.ATTE01000001_gene4553	2.66e-125	368.0	COG4977@1|root,COG4977@2|Bacteria,1MUDK@1224|Proteobacteria,1RP3X@1236|Gammaproteobacteria,463FD@72273|Thiotrichales	72273|Thiotrichales	K	helix_turn_helix, arabinose operon control protein	-	-	-	-	-	-	-	-	-	-	-	-	DJ-1_PfpI,HTH_18
MGYG000297002_01225	412965.COSY_0828	4.56e-213	613.0	COG0557@1|root,COG0557@2|Bacteria,1MUS6@1224|Proteobacteria,1T16W@1236|Gammaproteobacteria	1236|Gammaproteobacteria	K	RNB	-	-	3.1.13.1	ko:K01147	-	-	-	-	ko00000,ko01000,ko03016	-	-	-	RNB
MGYG000297002_01257	1380391.JIAS01000001_gene2819	5.98e-18	79.3	2CDZD@1|root,32RYT@2|Bacteria,1N0AT@1224|Proteobacteria,2UBTM@28211|Alphaproteobacteria,2JUEK@204441|Rhodospirillales	204441|Rhodospirillales	S	Virulence factor	-	-	-	-	-	-	-	-	-	-	-	-	Virulence_fact
